customer_id,total_visits,total_spend_inr,avg_order_value,days_active,first_visit,last_visit,estimated_clv_inr,customer_segment,age,gender,area,is_loyalty_member
C01563,138,267544.33,1938.73,1080,2022-01-17,2024-12-31,1072552.67,Weekend Family Diner,42,Male,Thane,False
C01564,137,83718.74,611.09,1093,2022-01-01,2024-12-28,363533.34,Late Night Delivery User,18,Female,Bandra,False
C01565,141,78208.14,554.67,1084,2022-01-07,2024-12-25,335891.59,Occasional Visitor,31,Female,Goregaon,False
C01566,150,36027.23,240.18,1093,2022-01-04,2024-12-31,79462.1,Student Budget Diner,18,Male,Juhu,False
C01567,143,86903.57,607.72,1086,2022-01-08,2024-12-28,235333.34,Late Night Delivery User,21,Female,Dadar,True
C01568,129,243516.22,1887.72,1079,2022-01-11,2024-12-24,468140.08,Weekend Family Diner,31,Male,Santacruz,False
C01569,156,82943.07,531.69,1089,2022-01-08,2024-12-31,215279.7,Occasional Visitor,40,Female,Malad,False
C01570,151,95025.82,629.31,1077,2022-01-16,2024-12-27,365885.8,Late Night Delivery User,35,Female,Juhu,False
C01571,142,406331.04,2861.49,1085,2022-01-06,2024-12-25,673563.02,Premium High Spender,28,Male,Andheri,False
C01572,129,79159.51,613.64,1083,2022-01-07,2024-12-24,168644.09,Late Night Delivery User,30,Male,Thane,True
C01573,151,286090.64,1894.64,1095,2022-01-02,2024-12-31,1030727.69,Weekend Family Diner,27,Female,Vile Parle,True
C01574,143,73661.04,515.11,1095,2022-01-02,2024-12-31,271533.34,Occasional Visitor,27,Male,Worli,True
C01575,137,73725.21,538.14,1051,2022-02-12,2024-12-28,121725.17,Occasional Visitor,31,Male,Colaba,False
C01576,147,67958.93,462.31,1096,2022-01-01,2024-12-31,210404.84,Office Lunch Customer,35,Male,Kurla,False
C01577,154,81087.65,526.54,1078,2022-01-11,2024-12-23,275911.19,Occasional Visitor,45,Male,Goregaon,False
C01578,154,34469.26,223.83,1090,2022-01-04,2024-12-28,134775.54,Student Budget Diner,21,Male,Dadar,True
C01579,149,97153.77,652.04,1069,2022-01-27,2024-12-30,201875.25,Late Night Delivery User,18,Other,Malad,False
C01580,120,232897.39,1940.81,1084,2022-01-03,2024-12-21,961874.06,Weekend Family Diner,22,Female,Andheri,False
C01581,125,58826.03,470.61,1090,2022-01-05,2024-12-29,235031.42,Office Lunch Customer,27,Male,Santacruz,False
C01582,144,68435.49,475.25,1079,2022-01-16,2024-12-29,261922.22,Office Lunch Customer,42,Male,Colaba,True
C01583,151,71259.1,471.91,1078,2022-01-09,2024-12-21,317756.26,Office Lunch Customer,31,Male,Santacruz,True
C01584,115,219093.26,1905.16,1080,2022-01-11,2024-12-25,472196.11,Weekend Family Diner,35,Male,Malad,False
C01585,140,94456.66,674.69,1087,2022-01-10,2024-12-31,267846.64,Late Night Delivery User,18,Male,Santacruz,True
C01586,139,93022.94,669.23,1088,2022-01-07,2024-12-29,319196.16,Late Night Delivery User,28,Female,Borivali,False
C01587,139,80533.06,579.37,1089,2022-01-08,2024-12-31,155051.11,Occasional Visitor,30,Female,Dadar,True
C01588,121,28740.77,237.53,1077,2022-01-18,2024-12-29,99393.17,Student Budget Diner,18,Male,Colaba,False
C01589,158,104079.43,658.73,1093,2022-01-02,2024-12-29,175276.93,Late Night Delivery User,33,Male,Malad,True
C01590,144,94214.48,654.27,1066,2022-01-31,2024-12-31,272780.87,Late Night Delivery User,35,Male,Goregaon,False
C01591,128,53993.01,421.82,1056,2022-02-10,2024-12-31,167898.41,Office Lunch Customer,33,Male,Kandivali,False
C01592,147,288629.29,1963.46,1085,2022-01-11,2024-12-30,721716.39,Weekend Family Diner,47,Male,Vile Parle,False
C01593,143,33673.38,235.48,1096,2022-01-01,2024-12-31,143794.93,Student Budget Diner,31,Male,Thane,True
C01594,144,280023.78,1944.61,1090,2022-01-05,2024-12-29,561154.72,Weekend Family Diner,23,Male,Santacruz,False
C01595,131,61460.19,469.16,1096,2022-01-01,2024-12-31,128450.34,Office Lunch Customer,18,Female,Borivali,False
C01596,131,248682.64,1898.34,1093,2022-01-03,2024-12-30,593288.85,Weekend Family Diner,33,Male,Bandra,False
C01597,130,91756.2,705.82,1084,2022-01-09,2024-12-27,217514.79,Late Night Delivery User,23,Male,Kurla,True
C01598,151,76036.62,503.55,1088,2022-01-07,2024-12-29,256900.23,Office Lunch Customer,34,Female,Andheri,True
C01599,149,304732.39,2045.18,1091,2022-01-03,2024-12-28,751499.86,Weekend Family Diner,36,Female,Powai,False
C01600,150,101682.48,677.88,1092,2022-01-02,2024-12-28,362671.12,Late Night Delivery User,37,Female,Malad,False
C01601,136,88346.99,649.61,1052,2022-01-22,2024-12-08,185757.88,Late Night Delivery User,34,Female,Malad,False
C01602,152,289984.24,1907.79,1059,2022-02-04,2024-12-28,1004784.1,Weekend Family Diner,38,Female,Kandivali,True
C01603,136,85813.42,630.98,1082,2022-01-14,2024-12-30,345025.89,Late Night Delivery User,29,Male,Worli,False
C01604,160,86846.24,542.79,1094,2022-01-01,2024-12-29,230023.34,Occasional Visitor,36,Male,Powai,True
C01605,153,71868.64,469.73,1091,2022-01-04,2024-12-29,126751.63,Office Lunch Customer,41,Male,Goregaon,False
C01606,143,89386.8,625.08,1066,2022-01-28,2024-12-28,306729.16,Late Night Delivery User,25,Female,Andheri,True
C01607,126,224420.04,1781.11,1094,2022-01-02,2024-12-30,500094.11,Weekend Family Diner,33,Male,Dadar,True
C01608,133,26658.51,200.44,1069,2022-01-28,2024-12-31,108586.56,Student Budget Diner,20,Female,Andheri,False
C01609,136,31126.8,228.87,1062,2022-01-19,2024-12-15,62583.09,Student Budget Diner,19,Male,Vile Parle,False
C01610,140,275558.31,1968.27,1076,2022-01-18,2024-12-28,628081.34,Weekend Family Diner,41,Female,Malad,False
C01611,121,57333.84,473.83,1093,2022-01-04,2024-12-31,110404.42,Office Lunch Customer,30,Male,Goregaon,True
C01612,107,59514.68,556.21,1092,2022-01-05,2024-12-31,227255.17,Occasional Visitor,35,Female,Santacruz,True
C01613,136,64313.68,472.89,1092,2022-01-01,2024-12-27,237903.18,Office Lunch Customer,41,Female,Andheri,True
C01614,124,26598.4,214.5,1092,2022-01-04,2024-12-30,70995.69,Student Budget Diner,27,Male,Thane,False
C01615,150,266824.13,1778.83,1084,2022-01-08,2024-12-26,1027471.05,Weekend Family Diner,43,Female,Juhu,True
C01616,142,81298.12,572.52,1086,2022-01-10,2024-12-30,292426.11,Occasional Visitor,28,Male,Goregaon,False
C01617,138,69622.3,504.51,1060,2022-02-04,2024-12-29,148158.81,Occasional Visitor,42,Male,Worli,False
C01618,112,68866.77,614.88,1076,2022-01-19,2024-12-29,166594.85,Late Night Delivery User,18,Male,Kandivali,False
C01619,123,239723.02,1948.97,1076,2022-01-06,2024-12-16,660584.25,Weekend Family Diner,45,Male,Bandra,False
C01620,142,260882.51,1837.2,1073,2022-01-24,2024-12-31,1010502.21,Weekend Family Diner,39,Female,Bandra,False
C01621,143,77296.48,540.53,1090,2022-01-05,2024-12-29,172862.95,Occasional Visitor,40,Male,Colaba,True
C01622,174,318115.73,1828.25,1096,2022-01-01,2024-12-31,723645.67,Weekend Family Diner,47,Female,Vile Parle,True
C01623,142,96411.34,678.95,1088,2022-01-05,2024-12-27,271279.13,Late Night Delivery User,35,Female,Bandra,False
C01624,145,66410.93,458.01,1096,2022-01-01,2024-12-31,109589.18,Office Lunch Customer,29,Female,Worli,False
C01625,158,302677.6,1915.68,1079,2022-01-04,2024-12-17,1149605.2,Weekend Family Diner,27,Male,Colaba,False
C01626,153,32556.15,212.79,1079,2022-01-10,2024-12-23,106854.33,Student Budget Diner,22,Female,Colaba,False
C01627,131,247451.63,1888.94,1080,2022-01-17,2024-12-31,961222.09,Weekend Family Diner,37,Male,Dadar,False
C01628,151,81936.0,542.62,1090,2022-01-05,2024-12-29,160142.01,Occasional Visitor,33,Female,Juhu,False
C01629,132,257337.07,1949.52,1086,2022-01-11,2024-12-31,1022104.02,Weekend Family Diner,40,Male,Powai,False
C01630,137,252794.62,1845.22,1093,2022-01-03,2024-12-30,918027.41,Weekend Family Diner,34,Male,Borivali,True
C01631,143,263036.07,1839.41,1089,2022-01-03,2024-12-26,1010490.34,Weekend Family Diner,53,Male,Dadar,False
C01632,136,69592.25,511.71,1096,2022-01-01,2024-12-31,294805.18,Occasional Visitor,37,Female,Kurla,False
C01633,133,70773.26,532.13,1078,2022-01-13,2024-12-25,183761.45,Occasional Visitor,44,Female,Malad,False
C01634,129,72665.94,563.3,1086,2022-01-01,2024-12-21,113849.38,Occasional Visitor,31,Male,Vile Parle,True
C01635,99,44179.91,446.26,1079,2022-01-11,2024-12-24,107724.25,Office Lunch Customer,32,Male,Juhu,False
C01636,136,64139.24,471.61,1089,2022-01-08,2024-12-31,268978.87,Office Lunch Customer,19,Female,Juhu,True
C01637,113,23645.79,209.25,1094,2022-01-03,2024-12-31,83398.89,Student Budget Diner,18,Female,Juhu,False
C01638,155,93060.17,600.39,1070,2022-01-25,2024-12-29,375681.71,Late Night Delivery User,31,Female,Andheri,True
C01639,133,31190.45,234.51,1081,2022-01-16,2024-12-31,53214.63,Student Budget Diner,21,Female,Kurla,False
C01640,145,85378.31,588.82,1087,2022-01-03,2024-12-24,162985.43,Late Night Delivery User,26,Male,Santacruz,False
C01641,132,67231.47,509.33,1088,2022-01-06,2024-12-28,119902.01,Occasional Visitor,25,Male,Dadar,True
C01642,136,87034.5,639.96,1079,2022-01-16,2024-12-29,320011.38,Late Night Delivery User,29,Male,Kurla,False
C01643,130,28593.09,219.95,1089,2022-01-04,2024-12-27,112981.55,Student Budget Diner,24,Male,Malad,True
C01644,140,64149.9,458.21,1090,2022-01-03,2024-12-27,247736.67,Office Lunch Customer,26,Male,Powai,False
C01645,126,246755.75,1958.38,1087,2022-01-03,2024-12-24,410778.61,Weekend Family Diner,46,Female,Thane,False
C01646,141,85167.77,604.03,1090,2022-01-05,2024-12-29,238684.79,Late Night Delivery User,30,Male,Kandivali,True
C01647,129,67727.41,525.02,1084,2022-01-09,2024-12-27,189433.67,Office Lunch Customer,27,Female,Kurla,False
C01648,127,63033.83,496.33,1089,2022-01-06,2024-12-29,105660.96,Office Lunch Customer,35,Male,Juhu,False
C01649,133,372522.94,2800.92,1093,2022-01-04,2024-12-31,1648986.01,Premium High Spender,49,Male,Powai,False
C01650,144,293867.25,2040.74,1075,2022-01-18,2024-12-27,1066507.15,Weekend Family Diner,35,Female,Thane,False
C01651,135,265861.49,1969.34,1094,2022-01-03,2024-12-31,747415.87,Weekend Family Diner,36,Female,Malad,False
C01652,141,70908.05,502.89,1089,2022-01-08,2024-12-31,149152.9,Office Lunch Customer,41,Male,Worli,False
C01653,158,70299.68,444.93,1096,2022-01-01,2024-12-31,309429.0,Office Lunch Customer,32,Male,Thane,True
C01654,146,29740.35,203.7,1083,2022-01-13,2024-12-30,83692.47,Student Budget Diner,18,Female,Worli,False
C01655,131,258683.05,1974.68,1087,2022-01-10,2024-12-31,420703.09,Weekend Family Diner,32,Female,Malad,False
C01656,141,77413.5,549.03,1084,2022-01-13,2024-12-31,249263.25,Occasional Visitor,32,Female,Bandra,True
C01657,131,30108.16,229.83,1082,2022-01-08,2024-12-24,47452.12,Student Budget Diner,19,Female,Kandivali,True
C01658,127,238917.76,1881.24,1096,2022-01-01,2024-12-31,958357.99,Weekend Family Diner,37,Male,Vile Parle,False
C01659,128,56033.4,437.76,1087,2022-01-01,2024-12-22,214265.46,Office Lunch Customer,25,Male,Thane,False
C01660,139,78355.65,563.71,1086,2022-01-09,2024-12-29,141787.38,Occasional Visitor,27,Male,Kandivali,False
C01661,163,103364.93,634.14,1091,2022-01-02,2024-12-27,409635.11,Late Night Delivery User,33,Male,Worli,True
C01662,139,83567.71,601.21,1077,2022-01-16,2024-12-27,335090.14,Late Night Delivery User,36,Male,Malad,True
C01663,125,220058.46,1760.47,1093,2022-01-04,2024-12-31,394846.32,Weekend Family Diner,41,Female,Borivali,False
C01664,140,30958.8,221.13,1060,2022-02-05,2024-12-30,113802.8,Student Budget Diner,18,Male,Juhu,False
C01665,127,245486.11,1932.96,1086,2022-01-07,2024-12-27,806168.28,Weekend Family Diner,33,Male,Andheri,False
C01666,113,206513.91,1827.56,1092,2022-01-05,2024-12-31,835773.03,Weekend Family Diner,53,Male,Thane,False
C01667,126,89398.4,709.51,1079,2022-01-08,2024-12-21,324950.59,Late Night Delivery User,30,Male,Colaba,False
C01668,141,289708.35,2054.67,1077,2022-01-16,2024-12-27,1284458.51,Weekend Family Diner,42,Male,Kurla,False
C01669,140,64423.11,460.17,1092,2022-01-05,2024-12-31,213346.63,Office Lunch Customer,25,Male,Worli,False
C01670,153,70725.3,462.26,1074,2022-01-17,2024-12-25,222535.27,Office Lunch Customer,18,Male,Malad,True
C01671,132,61374.95,464.96,1087,2022-01-10,2024-12-31,208809.27,Office Lunch Customer,18,Male,Dadar,True
C01672,142,268330.63,1889.65,1073,2022-01-21,2024-12-28,546705.29,Weekend Family Diner,37,Female,Goregaon,False
C01673,138,398019.15,2884.2,1090,2022-01-02,2024-12-26,686430.2,Premium High Spender,27,Male,Worli,False
C01674,156,298430.66,1913.02,1085,2022-01-09,2024-12-28,1310958.87,Weekend Family Diner,33,Female,Thane,False
C01675,114,213983.16,1877.05,1073,2022-01-23,2024-12-30,669447.16,Weekend Family Diner,49,Other,Santacruz,True
C01676,159,299108.38,1881.18,1092,2022-01-05,2024-12-31,1279517.12,Weekend Family Diner,36,Male,Worli,True
C01677,116,24060.14,207.41,1061,2022-01-30,2024-12-25,61138.03,Student Budget Diner,22,Male,Powai,False
C01678,130,392612.35,3020.09,1060,2022-02-04,2024-12-29,827581.93,Premium High Spender,44,Male,Dadar,False
C01679,128,376438.9,2940.93,1055,2022-02-01,2024-12-21,1657437.3,Premium High Spender,56,Female,Santacruz,True
C01680,150,72137.18,480.91,1093,2022-01-04,2024-12-31,230976.42,Office Lunch Customer,34,Female,Thane,False
C01681,147,73354.43,499.01,1078,2022-01-15,2024-12-27,118606.95,Office Lunch Customer,30,Male,Andheri,False
C01682,151,408943.54,2708.24,1091,2022-01-03,2024-12-28,1583507.58,Premium High Spender,43,Male,Powai,False
C01683,130,249341.51,1918.01,1068,2022-01-12,2024-12-14,455390.8,Weekend Family Diner,30,Male,Dadar,False
C01684,135,254857.44,1887.83,1072,2022-01-25,2024-12-31,1063974.27,Weekend Family Diner,43,Female,Kurla,True
C01685,134,396181.8,2956.58,1077,2022-01-20,2024-12-31,1238693.18,Premium High Spender,47,Female,Colaba,False
C01686,161,77763.39,483.0,1094,2022-01-01,2024-12-29,141889.91,Office Lunch Customer,33,Male,Kurla,False
C01687,129,368016.57,2852.84,1068,2022-01-26,2024-12-28,567543.94,Premium High Spender,39,Female,Worli,False
C01688,165,78897.28,478.17,1095,2022-01-02,2024-12-31,281788.61,Occasional Visitor,34,Male,Goregaon,False
C01689,151,284397.43,1883.43,1090,2022-01-03,2024-12-27,1162922.9,Weekend Family Diner,31,Female,Worli,False
C01690,118,55097.4,466.93,1084,2022-01-01,2024-12-19,114701.98,Office Lunch Customer,30,Female,Bandra,False
C01691,126,60884.4,483.21,1087,2022-01-07,2024-12-28,103554.16,Office Lunch Customer,38,Female,Santacruz,False
C01692,134,77222.23,576.29,1094,2022-01-02,2024-12-30,158700.45,Occasional Visitor,28,Male,Malad,True
C01693,129,87648.61,679.45,1084,2022-01-11,2024-12-29,314420.93,Late Night Delivery User,18,Female,Dadar,False
C01694,109,54732.02,502.13,1089,2022-01-05,2024-12-28,177684.42,Office Lunch Customer,31,Male,Worli,True
C01695,125,60622.07,484.98,1056,2022-02-09,2024-12-30,249423.17,Office Lunch Customer,31,Female,Bandra,False
C01696,129,58945.41,456.94,1070,2022-01-25,2024-12-29,147884.0,Office Lunch Customer,20,Male,Kurla,False
C01697,135,60840.28,450.67,1096,2022-01-01,2024-12-31,190211.75,Office Lunch Customer,38,Male,Santacruz,True
C01698,133,73819.89,555.04,1088,2022-01-04,2024-12-26,244457.31,Occasional Visitor,32,Male,Malad,False
C01699,149,90885.32,609.97,1095,2022-01-02,2024-12-31,286748.56,Late Night Delivery User,21,Female,Vile Parle,True
C01700,119,313671.4,2635.89,1091,2022-01-06,2024-12-31,1039747.13,Premium High Spender,46,Female,Goregaon,False
C01701,138,65842.98,477.12,1090,2022-01-05,2024-12-29,119784.59,Occasional Visitor,43,Male,Bandra,False
C01702,147,82755.02,562.96,1090,2022-01-06,2024-12-30,185233.1,Occasional Visitor,31,Male,Kandivali,False
C01703,140,277128.63,1979.49,1088,2022-01-07,2024-12-29,533842.79,Weekend Family Diner,43,Male,Kurla,False
C01704,143,68685.68,480.32,1096,2022-01-01,2024-12-31,223147.97,Office Lunch Customer,27,Male,Goregaon,True
C01705,135,28165.28,208.63,1094,2022-01-01,2024-12-29,105429.73,Student Budget Diner,35,Female,Thane,False
C01706,138,398217.73,2885.64,1090,2022-01-02,2024-12-26,1275111.26,Premium High Spender,48,Male,Santacruz,True
C01707,140,259009.18,1850.07,1077,2022-01-05,2024-12-16,772551.26,Weekend Family Diner,34,Female,Kandivali,True
C01708,131,81424.63,621.56,1067,2022-01-23,2024-12-24,272245.35,Late Night Delivery User,21,Female,Kandivali,True
C01709,140,30826.51,220.19,1092,2022-01-01,2024-12-27,95435.29,Student Budget Diner,18,Male,Worli,False
C01710,141,87995.1,624.08,1078,2022-01-17,2024-12-29,142308.48,Late Night Delivery User,27,Female,Vile Parle,False
C01711,138,63536.32,460.41,1083,2022-01-11,2024-12-28,244546.15,Office Lunch Customer,30,Male,Vile Parle,False
C01712,130,372657.19,2866.59,1080,2022-01-08,2024-12-22,1057259.52,Premium High Spender,45,Female,Powai,False
C01713,144,30520.21,211.95,1095,2022-01-02,2024-12-31,81144.05,Student Budget Diner,22,Male,Kurla,False
C01714,126,362105.11,2873.85,1031,2022-02-26,2024-12-22,1378835.76,Premium High Spender,48,Male,Vile Parle,True
C01715,138,60176.95,436.06,1066,2022-01-18,2024-12-18,133189.5,Office Lunch Customer,29,Male,Colaba,True
C01716,128,242445.62,1894.11,1036,2022-01-26,2024-11-26,436687.83,Weekend Family Diner,43,Female,Powai,False
C01717,150,84084.09,560.56,1077,2022-01-02,2024-12-13,251351.49,Occasional Visitor,32,Male,Malad,True
C01718,131,61464.14,469.19,1087,2022-01-09,2024-12-30,266833.22,Office Lunch Customer,24,Female,Powai,False
C01719,130,366126.12,2816.35,1070,2022-01-16,2024-12-20,1524802.39,Premium High Spender,31,Male,Kurla,False
C01720,123,29551.87,240.26,1087,2022-01-10,2024-12-31,84939.12,Student Budget Diner,18,Male,Worli,True
C01721,152,37051.34,243.76,1091,2022-01-04,2024-12-29,83738.94,Student Budget Diner,18,Male,Malad,False
C01722,140,419965.4,2999.75,1094,2022-01-03,2024-12-31,1629558.42,Premium High Spender,51,Male,Vile Parle,False
C01723,143,89790.17,627.9,1094,2022-01-03,2024-12-31,348983.06,Late Night Delivery User,21,Male,Goregaon,False
C01724,143,398451.67,2786.38,1051,2022-02-15,2024-12-31,1246348.15,Premium High Spender,48,Male,Vile Parle,True
C01725,155,35818.47,231.09,1085,2022-01-09,2024-12-28,105645.57,Student Budget Diner,18,Female,Malad,False
C01726,127,86215.33,678.86,1067,2022-01-26,2024-12-27,384676.22,Late Night Delivery User,18,Female,Malad,False
C01727,136,33193.84,244.07,1096,2022-01-01,2024-12-31,100504.79,Student Budget Diner,18,Female,Santacruz,True
C01728,128,27353.1,213.7,1071,2022-01-22,2024-12-27,104898.84,Student Budget Diner,21,Male,Juhu,False
C01729,134,63510.65,473.96,1090,2022-01-05,2024-12-29,172633.67,Office Lunch Customer,32,Male,Malad,False
C01730,148,79535.3,537.4,1069,2022-01-26,2024-12-29,130390.44,Occasional Visitor,29,Male,Andheri,False
C01731,134,257554.59,1922.05,1092,2022-01-03,2024-12-29,1128737.67,Weekend Family Diner,23,Female,Kandivali,False
C01732,158,66158.27,418.72,1083,2022-01-09,2024-12-26,205395.14,Office Lunch Customer,22,Female,Malad,True
C01733,146,279434.16,1913.93,1072,2022-01-22,2024-12-28,713541.06,Weekend Family Diner,43,Male,Malad,False
C01734,149,28893.26,193.91,1081,2022-01-12,2024-12-27,46938.0,Student Budget Diner,24,Male,Bandra,True
C01735,158,73421.88,464.7,1088,2022-01-08,2024-12-30,267125.59,Office Lunch Customer,38,Male,Worli,False
C01736,157,100896.36,642.65,1080,2022-01-14,2024-12-28,238658.46,Late Night Delivery User,28,Female,Vile Parle,True
C01737,150,73743.09,491.62,1081,2022-01-16,2024-12-31,266399.06,Occasional Visitor,32,Female,Thane,False
C01738,139,33808.9,243.23,1081,2022-01-16,2024-12-31,70133.58,Student Budget Diner,23,Female,Bandra,True
C01739,151,291768.87,1932.24,1088,2022-01-05,2024-12-27,949662.46,Weekend Family Diner,28,Female,Kurla,False
C01740,155,291700.52,1881.94,1083,2022-01-07,2024-12-24,886769.22,Weekend Family Diner,40,Female,Colaba,False
C01741,143,88142.81,616.38,1090,2022-01-07,2024-12-31,326591.67,Late Night Delivery User,21,Male,Goregaon,False
C01742,141,31372.09,222.5,1092,2022-01-05,2024-12-31,94600.46,Student Budget Diner,23,Male,Juhu,False
C01743,165,317507.4,1924.29,1087,2022-01-08,2024-12-29,762972.37,Weekend Family Diner,35,Male,Andheri,False
C01744,155,285854.95,1844.23,1086,2022-01-02,2024-12-22,1182762.46,Weekend Family Diner,38,Female,Kandivali,False
